starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 00:51:38 2015	1428641498	67	243	310	240
Fri Apr 10 00:51:55 2015	1428641515	62	249	312	248
Fri Apr 10 00:51:52 2015	1428641512	61	256	318	253
Fri Apr 10 00:51:41 2015	1428641501	71	255	325	250
Fri Apr 10 00:51:45 2015	1428641505	69	260	329	257
Fri Apr 10 00:51:49 2015	1428641509	69	261	330	258
Fri Apr 10 00:51:46 2015	1428641506	76	257	333	253
Fri Apr 10 00:51:41 2015	1428641501	69	266	335	265
Fri Apr 10 00:51:47 2015	1428641507	62	281	344	278
Fri Apr 10 00:51:51 2015	1428641511	61	293	355	292
Fri Apr 10 00:51:42 2015	1428641502	69	295	364	292
Fri Apr 10 00:51:55 2015	1428641515	66	301	368	299
Fri Apr 10 00:51:52 2015	1428641512	70	302	372	284
Fri Apr 10 00:51:47 2015	1428641507	64	312	376	310
Fri Apr 10 00:51:50 2015	1428641510	76	304	380	300
Fri Apr 10 00:51:42 2015	1428641502	67	318	385	313
Fri Apr 10 00:51:44 2015	1428641504	67	323	389	320
Fri Apr 10 00:51:50 2015	1428641510	74	315	390	314
Fri Apr 10 00:51:40 2015	1428641500	71	325	395	321
Fri Apr 10 00:51:42 2015	1428641502	68	356	425	349
Fri Apr 10 00:51:34 2015	1428641494	66	363	429	359
Fri Apr 10 00:51:46 2015	1428641506	80	349	430	346
Fri Apr 10 00:51:35 2015	1428641495	76	356	432	351
Fri Apr 10 00:51:38 2015	1428641498	74	371	445	369
Fri Apr 10 00:51:51 2015	1428641511	76	379	455	376
Fri Apr 10 00:51:56 2015	1428641516	65	395	460	393
Fri Apr 10 00:51:52 2015	1428641512	67	393	460	387
Fri Apr 10 00:51:50 2015	1428641510	80	394	474	392
Fri Apr 10 00:51:37 2015	1428641497	75	400	475	398
Fri Apr 10 00:51:57 2015	1428641517	73	412	485	409
Fri Apr 10 00:51:49 2015	1428641509	80	410	490	406
Fri Apr 10 00:51:46 2015	1428641506	80	418	497	417
Fri Apr 10 00:51:44 2015	1428641504	73	433	506	430
Fri Apr 10 00:51:35 2015	1428641495	93	440	534	438
Fri Apr 10 00:51:53 2015	1428641513	110	424	534	420
Fri Apr 10 00:51:43 2015	1428641503	65	470	535	467
Fri Apr 10 00:51:48 2015	1428641508	65	471	535	469
Fri Apr 10 00:51:54 2015	1428641514	80	470	550	469
Fri Apr 10 00:51:37 2015	1428641497	70	480	550	477
Fri Apr 10 00:51:53 2015	1428641513	64	512	575	509
Fri Apr 10 00:51:54 2015	1428641514	65	515	580	514
Fri Apr 10 00:51:36 2015	1428641496	60	524	584	522
Fri Apr 10 00:51:40 2015	1428641500	73	512	585	508
Fri Apr 10 00:51:45 2015	1428641505	64	525	589	520
Fri Apr 10 00:51:56 2015	1428641516	64	525	590	521
Fri Apr 10 00:51:43 2015	1428641503	63	527	590	526
Fri Apr 10 00:51:48 2015	1428641508	63	532	594	530
Fri Apr 10 00:51:39 2015	1428641499	67	527	594	523
Fri Apr 10 00:51:36 2015	1428641496	67	538	605	535
Fri Apr 10 00:51:39 2015	1428641499	78	542	620	540
