starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 00:59:10 2015	1428641950	62	257	319	254
Fri Apr 10 00:59:11 2015	1428641951	59	261	320	258
Fri Apr 10 00:59:12 2015	1428641952	66	274	339	272
Fri Apr 10 00:59:10 2015	1428641950	69	316	385	314
Fri Apr 10 00:59:12 2015	1428641952	70	340	410	336
Fri Apr 10 00:59:15 2015	1428641955	80	355	435	354
Fri Apr 10 00:59:15 2015	1428641955	80	390	470	384
Fri Apr 10 00:59:16 2015	1428641956	68	417	485	413
Fri Apr 10 00:59:09 2015	1428641949	69	418	487	417
Fri Apr 10 00:59:16 2015	1428641956	76	433	509	431
Fri Apr 10 00:59:12 2015	1428641952	77	443	521	438
Fri Apr 10 00:59:17 2015	1428641957	69	461	530	458
Fri Apr 10 00:59:13 2015	1428641953	80	475	555	474
Fri Apr 10 00:59:09 2015	1428641949	67	506	573	502
Fri Apr 10 00:59:17 2015	1428641957	72	509	581	504
Fri Apr 10 00:59:14 2015	1428641954	61	525	586	524
Fri Apr 10 00:59:18 2015	1428641958	65	522	587	520
Fri Apr 10 00:59:11 2015	1428641951	69	531	599	529
Fri Apr 10 00:59:18 2015	1428641958	67	536	603	535
Fri Apr 10 00:59:13 2015	1428641953	125	494	619	490
