starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 06:12:12 2015	1428574332	44	260	304	259
Thu Apr 09 06:12:14 2015	1428574334	35	315	350	315
Thu Apr 09 06:12:14 2015	1428574334	32	328	360	306
Thu Apr 09 06:12:13 2015	1428574333	36	390	426	389
Thu Apr 09 06:12:13 2015	1428574333	34	416	450	411
Thu Apr 09 06:12:13 2015	1428574333	33	427	460	426
Thu Apr 09 06:12:12 2015	1428574332	38	428	465	424
Thu Apr 09 06:12:15 2015	1428574335	31	472	503	468
Thu Apr 09 06:12:11 2015	1428574331	28	481	510	477
Thu Apr 09 06:12:15 2015	1428574335	33	529	562	527
