starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 01:27:17 2015	1429507637	47	16	64	16
Mon Apr 20 01:27:18 2015	1429507638	50	20	70	15
Mon Apr 20 01:27:17 2015	1429507637	52	21	72	19
Mon Apr 20 01:27:17 2015	1429507637	62	24	86	23
Mon Apr 20 01:27:17 2015	1429507637	69	21	89	18
Mon Apr 20 01:27:17 2015	1429507637	65	25	90	24
Mon Apr 20 01:27:18 2015	1429507638	67	27	94	25
Mon Apr 20 01:27:18 2015	1429507638	71	26	96	24
Mon Apr 20 01:27:17 2015	1429507637	69	29	98	24
Mon Apr 20 01:27:17 2015	1429507637	100	14	114	14
