starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 05:46:33 2015	1428572793	39	50	89	47
Thu Apr 09 05:46:34 2015	1428572794	36	53	90	50
Thu Apr 09 05:46:34 2015	1428572794	35	55	90	52
Thu Apr 09 05:46:33 2015	1428572793	37	53	90	51
Thu Apr 09 05:46:34 2015	1428572794	34	56	91	54
Thu Apr 09 05:46:34 2015	1428572794	39	55	94	51
Thu Apr 09 05:46:33 2015	1428572793	33	62	96	58
Thu Apr 09 05:46:34 2015	1428572794	43	56	100	50
Thu Apr 09 05:46:34 2015	1428572794	45	55	100	50
Thu Apr 09 05:46:33 2015	1428572793	39	61	100	57
