starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:47:47 2015	1429523267	35	65	100	62
Mon Apr 20 05:47:48 2015	1429523268	46	61	107	56
Mon Apr 20 05:47:48 2015	1429523268	41	69	110	62
Mon Apr 20 05:47:47 2015	1429523267	40	72	112	65
Mon Apr 20 05:47:48 2015	1429523268	37	85	122	58
Mon Apr 20 05:47:47 2015	1429523267	38	87	125	62
Mon Apr 20 05:47:47 2015	1429523267	35	94	128	61
Mon Apr 20 05:47:48 2015	1429523268	38	102	139	71
Mon Apr 20 05:47:47 2015	1429523267	61	84	144	59
Mon Apr 20 05:47:47 2015	1429523267	44	263	308	236
