starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 05:45:33 2015	1428572733	35	53	88	52
Thu Apr 09 05:45:32 2015	1428572732	35	53	88	50
Thu Apr 09 05:45:33 2015	1428572733	39	61	99	57
Thu Apr 09 05:45:32 2015	1428572732	36	101	137	101
Thu Apr 09 05:45:33 2015	1428572733	109	54	163	54
Thu Apr 09 05:45:32 2015	1428572732	108	57	165	56
Thu Apr 09 05:45:33 2015	1428572733	131	55	186	49
Thu Apr 09 05:45:33 2015	1428572733	54	141	195	140
Thu Apr 09 05:45:33 2015	1428572733	33	199	232	199
Thu Apr 09 05:45:32 2015	1428572732	158	195	353	194
