starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:09:24 2015	1429520964	57	23	80	19
Mon Apr 20 05:09:23 2015	1429520963	70	23	93	20
Mon Apr 20 05:09:24 2015	1429520964	61	33	94	33
Mon Apr 20 05:09:24 2015	1429520964	57	36	94	36
Mon Apr 20 05:09:24 2015	1429520964	66	29	95	28
Mon Apr 20 05:09:23 2015	1429520963	68	31	99	28
Mon Apr 20 05:09:23 2015	1429520963	84	20	105	19
Mon Apr 20 05:09:24 2015	1429520964	74	33	108	29
Mon Apr 20 05:09:24 2015	1429520964	74	34	108	30
Mon Apr 20 05:09:24 2015	1429520964	81	27	108	25
