starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 03:51:17 2015	1429516277	0	103	103	0
Mon Apr 20 03:51:16 2015	1429516276	0	103	103	0
Mon Apr 20 03:51:16 2015	1429516276	0	104	104	0
Mon Apr 20 03:51:16 2015	1429516276	0	104	104	0
Mon Apr 20 03:51:16 2015	1429516276	0	106	106	0
Mon Apr 20 03:51:17 2015	1429516277	0	106	106	0
Mon Apr 20 03:51:16 2015	1429516276	0	108	108	0
Mon Apr 20 03:51:16 2015	1429516276	0	113	113	0
Mon Apr 20 03:51:16 2015	1429516276	0	117	117	0
Mon Apr 20 03:51:17 2015	1429516277	0	129	129	0
