starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 02:26:02 2015	1429511162	211	59	271	59
Mon Apr 20 02:26:01 2015	1429511161	212	61	273	60
Mon Apr 20 02:26:03 2015	1429511163	218	60	277	59
Mon Apr 20 02:26:03 2015	1429511163	230	66	296	65
Mon Apr 20 02:26:03 2015	1429511163	250	67	317	66
Mon Apr 20 02:26:01 2015	1429511161	246	73	319	72
Mon Apr 20 02:26:02 2015	1429511162	256	69	325	68
Mon Apr 20 02:26:00 2015	1429511160	263	65	329	65
Mon Apr 20 02:26:02 2015	1429511162	263	67	330	66
Mon Apr 20 02:26:01 2015	1429511161	286	71	356	70
