starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 00:29:16 2015	1428553756	67	26	93	25
Thu Apr 09 00:29:17 2015	1428553757	63	30	93	26
Thu Apr 09 00:29:16 2015	1428553756	63	30	93	25
Thu Apr 09 00:29:16 2015	1428553756	62	32	93	31
Thu Apr 09 00:29:19 2015	1428553759	63	30	94	28
Thu Apr 09 00:29:18 2015	1428553758	68	26	94	26
Thu Apr 09 00:29:15 2015	1428553755	65	29	94	26
Thu Apr 09 00:29:14 2015	1428553754	64	30	94	29
Thu Apr 09 00:29:15 2015	1428553755	64	30	95	28
Thu Apr 09 00:29:17 2015	1428553757	65	30	95	28
Thu Apr 09 00:29:19 2015	1428553759	64	31	95	28
Thu Apr 09 00:29:17 2015	1428553757	66	29	96	27
Thu Apr 09 00:29:17 2015	1428553757	67	29	96	25
Thu Apr 09 00:29:15 2015	1428553755	71	26	96	24
Thu Apr 09 00:29:16 2015	1428553756	70	27	97	25
Thu Apr 09 00:29:18 2015	1428553758	67	30	98	29
Thu Apr 09 00:29:19 2015	1428553759	71	27	98	26
Thu Apr 09 00:29:18 2015	1428553758	70	29	98	26
Thu Apr 09 00:29:15 2015	1428553755	70	29	99	27
Thu Apr 09 00:29:18 2015	1428553758	74	25	99	24
Thu Apr 09 00:29:17 2015	1428553757	68	31	99	29
Thu Apr 09 00:29:15 2015	1428553755	71	29	99	26
Thu Apr 09 00:29:19 2015	1428553759	70	29	99	27
Thu Apr 09 00:29:19 2015	1428553759	73	26	99	24
Thu Apr 09 00:29:15 2015	1428553755	64	36	100	31
Thu Apr 09 00:29:16 2015	1428553756	70	30	100	25
Thu Apr 09 00:29:19 2015	1428553759	70	30	100	25
Thu Apr 09 00:29:17 2015	1428553757	71	30	101	26
Thu Apr 09 00:29:18 2015	1428553758	71	29	101	28
Thu Apr 09 00:29:19 2015	1428553759	76	26	102	24
Thu Apr 09 00:29:18 2015	1428553758	67	36	103	35
Thu Apr 09 00:29:15 2015	1428553755	75	29	104	28
Thu Apr 09 00:29:18 2015	1428553758	77	27	104	25
Thu Apr 09 00:29:19 2015	1428553759	74	31	104	29
Thu Apr 09 00:29:16 2015	1428553756	76	28	105	27
Thu Apr 09 00:29:16 2015	1428553756	74	32	105	27
Thu Apr 09 00:29:16 2015	1428553756	69	37	106	35
Thu Apr 09 00:29:18 2015	1428553758	70	36	106	31
Thu Apr 09 00:29:17 2015	1428553757	81	27	108	25
Thu Apr 09 00:29:19 2015	1428553759	82	27	109	26
Thu Apr 09 00:29:14 2015	1428553754	76	33	110	30
Thu Apr 09 00:29:17 2015	1428553757	76	34	110	34
Thu Apr 09 00:29:16 2015	1428553756	76	36	111	26
Thu Apr 09 00:29:19 2015	1428553759	75	37	112	26
Thu Apr 09 00:29:15 2015	1428553755	78	34	112	29
Thu Apr 09 00:29:16 2015	1428553756	88	27	115	25
Thu Apr 09 00:29:18 2015	1428553758	82	34	115	28
Thu Apr 09 00:29:18 2015	1428553758	78	43	121	27
Thu Apr 09 00:29:15 2015	1428553755	103	32	134	28
Thu Apr 09 00:29:17 2015	1428553757	103	31	134	27
