starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:58:25 2015	1429523905	31	63	94	59
Mon Apr 20 05:58:25 2015	1429523905	39	61	100	58
Mon Apr 20 05:58:25 2015	1429523905	40	64	104	61
Mon Apr 20 05:58:25 2015	1429523905	45	60	105	58
Mon Apr 20 05:58:26 2015	1429523906	40	66	106	62
Mon Apr 20 05:58:25 2015	1429523905	34	71	106	59
Mon Apr 20 05:58:25 2015	1429523905	35	82	117	58
Mon Apr 20 05:58:26 2015	1429523906	41	80	120	61
Mon Apr 20 05:58:25 2015	1429523905	34	88	122	62
Mon Apr 20 05:58:25 2015	1429523905	35	106	141	83
