starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:58:17 2015	1429523897	76	61	137	58
Mon Apr 20 05:58:17 2015	1429523897	59	81	140	57
Mon Apr 20 05:58:17 2015	1429523897	62	83	145	55
Mon Apr 20 05:58:17 2015	1429523897	62	84	146	58
Mon Apr 20 05:58:17 2015	1429523897	62	88	150	62
Mon Apr 20 05:58:17 2015	1429523897	70	91	161	64
Mon Apr 20 05:58:18 2015	1429523898	60	109	169	55
Mon Apr 20 05:58:18 2015	1429523898	62	111	173	85
Mon Apr 20 05:58:18 2015	1429523898	69	124	193	98
Mon Apr 20 05:58:18 2015	1429523898	63	149	211	126
