starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:58:28 2015	1429523908	55	67	122	67
Mon Apr 20 05:58:29 2015	1429523909	59	64	123	61
Mon Apr 20 05:58:28 2015	1429523908	59	65	124	61
Mon Apr 20 05:58:29 2015	1429523909	59	82	141	57
Mon Apr 20 05:58:29 2015	1429523909	62	83	145	58
Mon Apr 20 05:58:29 2015	1429523909	87	61	148	58
Mon Apr 20 05:58:28 2015	1429523908	60	88	148	64
Mon Apr 20 05:58:28 2015	1429523908	68	82	150	56
Mon Apr 20 05:58:29 2015	1429523909	61	89	151	64
Mon Apr 20 05:58:28 2015	1429523908	61	90	151	65
