starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 00:22:27 2015	1429503747	165	73	238	73
Mon Apr 20 00:22:25 2015	1429503745	172	78	250	78
Mon Apr 20 00:22:26 2015	1429503746	173	78	251	78
Mon Apr 20 00:22:26 2015	1429503746	177	82	259	81
Mon Apr 20 00:22:25 2015	1429503745	178	84	262	83
Mon Apr 20 00:22:27 2015	1429503747	187	85	272	85
Mon Apr 20 00:22:25 2015	1429503745	183	89	272	89
Mon Apr 20 00:22:26 2015	1429503746	193	81	274	81
Mon Apr 20 00:22:26 2015	1429503746	191	83	275	83
Mon Apr 20 00:22:27 2015	1429503747	195	81	276	81
