starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 07:08:56 2015	1428577736	78	290	368	270
Thu Apr 09 07:08:47 2015	1428577727	70	350	419	348
Thu Apr 09 07:08:54 2015	1428577734	161	259	421	256
Thu Apr 09 07:08:48 2015	1428577728	66	363	430	357
Thu Apr 09 07:08:49 2015	1428577729	73	390	463	389
Thu Apr 09 07:08:53 2015	1428577733	73	394	467	394
Thu Apr 09 07:08:50 2015	1428577730	67	424	490	423
Thu Apr 09 07:08:50 2015	1428577730	74	424	498	421
Thu Apr 09 07:08:46 2015	1428577726	88	412	500	408
Thu Apr 09 07:08:55 2015	1428577735	69	436	505	434
Thu Apr 09 07:08:46 2015	1428577726	71	456	526	453
Thu Apr 09 07:08:51 2015	1428577731	70	459	529	456
Thu Apr 09 07:08:54 2015	1428577734	69	468	537	466
Thu Apr 09 07:08:49 2015	1428577729	71	469	540	467
Thu Apr 09 07:08:52 2015	1428577732	67	481	548	477
Thu Apr 09 07:08:48 2015	1428577728	77	497	574	490
Thu Apr 09 07:08:47 2015	1428577727	66	513	579	508
Thu Apr 09 07:08:55 2015	1428577735	73	509	582	504
Thu Apr 09 07:08:51 2015	1428577731	77	513	590	511
Thu Apr 09 07:08:52 2015	1428577732	71	529	600	526
