starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:54:28 2015	1429523668	59	59	118	55
Mon Apr 20 05:54:28 2015	1429523668	56	83	140	60
Mon Apr 20 05:54:29 2015	1429523669	65	80	146	57
Mon Apr 20 05:54:28 2015	1429523668	66	81	147	58
Mon Apr 20 05:54:28 2015	1429523668	60	88	148	60
Mon Apr 20 05:54:28 2015	1429523668	62	87	149	64
Mon Apr 20 05:54:29 2015	1429523669	65	86	150	61
Mon Apr 20 05:54:29 2015	1429523669	72	83	155	55
Mon Apr 20 05:54:29 2015	1429523669	70	87	157	60
Mon Apr 20 05:54:28 2015	1429523668	75	90	164	65
