starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:54:36 2015	1429523676	30	70	101	63
Mon Apr 20 05:54:37 2015	1429523677	38	66	103	63
Mon Apr 20 05:54:36 2015	1429523676	38	66	104	59
Mon Apr 20 05:54:36 2015	1429523676	42	69	111	61
Mon Apr 20 05:54:37 2015	1429523677	42	69	111	62
Mon Apr 20 05:54:37 2015	1429523677	40	71	111	68
Mon Apr 20 05:54:37 2015	1429523677	45	67	113	57
Mon Apr 20 05:54:37 2015	1429523677	38	78	117	71
Mon Apr 20 05:54:37 2015	1429523677	42	80	122	55
Mon Apr 20 05:54:36 2015	1429523676	67	92	160	69
