starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:54:31 2015	1429523671	102	64	167	59
Mon Apr 20 05:54:33 2015	1429523673	91	118	210	91
Mon Apr 20 05:54:34 2015	1429523674	158	87	244	62
Mon Apr 20 05:54:32 2015	1429523672	157	90	247	61
Mon Apr 20 05:54:32 2015	1429523672	169	125	294	122
Mon Apr 20 05:54:33 2015	1429523673	87	208	295	180
Mon Apr 20 05:54:34 2015	1429523674	151	165	316	136
Mon Apr 20 05:54:31 2015	1429523671	198	131	329	107
Mon Apr 20 05:54:33 2015	1429523673	184	157	341	58
Mon Apr 20 05:54:32 2015	1429523672	155	202	357	174
