starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:01:14 2015	1429524074	37	62	98	59
Mon Apr 20 06:01:14 2015	1429524074	35	67	102	62
Mon Apr 20 06:01:14 2015	1429524074	31	72	103	64
Mon Apr 20 06:01:15 2015	1429524075	37	67	104	63
Mon Apr 20 06:01:14 2015	1429524074	43	69	112	52
Mon Apr 20 06:01:14 2015	1429524074	37	80	118	69
Mon Apr 20 06:01:14 2015	1429524074	35	85	120	61
Mon Apr 20 06:01:14 2015	1429524074	38	85	122	61
Mon Apr 20 06:01:14 2015	1429524074	36	88	125	65
Mon Apr 20 06:01:14 2015	1429524074	56	77	133	65
