starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:01:07 2015	1429524067	58	62	120	57
Mon Apr 20 06:01:07 2015	1429524067	59	85	144	59
Mon Apr 20 06:01:06 2015	1429524066	63	82	145	57
Mon Apr 20 06:01:07 2015	1429524067	63	85	148	62
Mon Apr 20 06:01:08 2015	1429524068	64	87	150	61
Mon Apr 20 06:01:07 2015	1429524067	64	87	151	62
Mon Apr 20 06:01:07 2015	1429524067	67	88	155	64
Mon Apr 20 06:01:07 2015	1429524067	69	87	156	61
Mon Apr 20 06:01:07 2015	1429524067	82	84	166	59
Mon Apr 20 06:01:06 2015	1429524066	86	87	173	63
