starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:01:17 2015	1429524077	54	64	118	57
Mon Apr 20 06:01:17 2015	1429524077	56	64	120	56
Mon Apr 20 06:01:17 2015	1429524077	60	63	122	56
Mon Apr 20 06:01:17 2015	1429524077	61	62	124	58
Mon Apr 20 06:01:18 2015	1429524078	60	64	124	59
Mon Apr 20 06:01:18 2015	1429524078	65	69	134	60
Mon Apr 20 06:01:18 2015	1429524078	67	70	137	62
Mon Apr 20 06:01:18 2015	1429524078	55	87	142	61
Mon Apr 20 06:01:17 2015	1429524077	90	71	160	62
Mon Apr 20 06:01:17 2015	1429524077	75	87	162	62
