starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 02:59:13 2015	1428649153	80	235	315	229
Fri Apr 10 02:59:18 2015	1428649158	81	249	329	244
Fri Apr 10 02:59:15 2015	1428649155	72	260	332	257
Fri Apr 10 02:59:22 2015	1428649162	82	257	340	255
Fri Apr 10 02:59:13 2015	1428649153	70	278	349	276
Fri Apr 10 02:59:11 2015	1428649151	76	274	350	269
Fri Apr 10 02:59:10 2015	1428649150	84	270	354	265
Fri Apr 10 02:59:16 2015	1428649156	90	269	359	265
Fri Apr 10 02:59:15 2015	1428649155	98	278	376	275
Fri Apr 10 02:59:14 2015	1428649154	75	306	381	290
Fri Apr 10 02:59:17 2015	1428649157	97	292	390	290
Fri Apr 10 02:59:05 2015	1428649145	71	319	390	319
Fri Apr 10 02:59:04 2015	1428649144	94	301	394	300
Fri Apr 10 02:59:20 2015	1428649160	79	320	400	319
Fri Apr 10 02:59:12 2015	1428649152	106	322	429	319
Fri Apr 10 02:59:08 2015	1428649148	100	331	431	328
Fri Apr 10 02:59:11 2015	1428649151	81	353	434	353
Fri Apr 10 02:59:10 2015	1428649150	98	347	445	345
Fri Apr 10 02:59:19 2015	1428649159	97	363	460	360
Fri Apr 10 02:59:05 2015	1428649145	86	377	464	376
Fri Apr 10 02:59:15 2015	1428649155	93	380	472	374
Fri Apr 10 02:59:22 2015	1428649162	85	395	479	390
Fri Apr 10 02:59:17 2015	1428649157	112	377	489	373
Fri Apr 10 02:59:20 2015	1428649160	80	414	493	409
Fri Apr 10 02:59:21 2015	1428649161	87	411	499	407
Fri Apr 10 02:59:14 2015	1428649154	112	387	499	384
Fri Apr 10 02:59:04 2015	1428649144	88	417	505	412
Fri Apr 10 02:59:06 2015	1428649146	85	458	543	455
Fri Apr 10 02:59:06 2015	1428649146	97	448	545	448
Fri Apr 10 02:59:12 2015	1428649152	97	462	559	458
Fri Apr 10 02:59:07 2015	1428649147	94	465	559	463
Fri Apr 10 02:59:13 2015	1428649153	92	473	565	468
Fri Apr 10 02:59:16 2015	1428649156	78	492	570	491
Fri Apr 10 02:59:21 2015	1428649161	92	478	570	474
Fri Apr 10 02:59:09 2015	1428649149	70	505	575	502
Fri Apr 10 02:59:09 2015	1428649149	69	512	580	509
Fri Apr 10 02:59:19 2015	1428649159	92	493	585	488
Fri Apr 10 02:59:07 2015	1428649147	81	509	590	506
Fri Apr 10 02:59:08 2015	1428649148	103	506	609	488
Fri Apr 10 02:59:18 2015	1428649158	88	521	609	518
