starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:07:17 2015	1429524437	38	65	102	60
Mon Apr 20 06:07:16 2015	1429524436	38	66	103	59
Mon Apr 20 06:07:17 2015	1429524437	40	64	104	60
Mon Apr 20 06:07:17 2015	1429524437	33	73	106	67
Mon Apr 20 06:07:17 2015	1429524437	39	68	107	61
Mon Apr 20 06:07:16 2015	1429524436	40	70	110	65
Mon Apr 20 06:07:16 2015	1429524436	38	83	122	60
Mon Apr 20 06:07:16 2015	1429524436	35	87	122	64
Mon Apr 20 06:07:17 2015	1429524437	41	84	124	58
Mon Apr 20 06:07:16 2015	1429524436	41	102	143	60
