starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:07:19 2015	1429524439	56	63	118	57
Mon Apr 20 06:07:21 2015	1429524441	54	67	122	60
Mon Apr 20 06:07:20 2015	1429524440	60	65	125	57
Mon Apr 20 06:07:20 2015	1429524440	63	64	127	59
Mon Apr 20 06:07:20 2015	1429524440	57	70	127	62
Mon Apr 20 06:07:19 2015	1429524439	62	67	129	63
Mon Apr 20 06:07:19 2015	1429524439	62	72	134	64
Mon Apr 20 06:07:20 2015	1429524440	58	87	146	60
Mon Apr 20 06:07:20 2015	1429524440	71	89	160	66
Mon Apr 20 06:07:20 2015	1429524440	62	308	370	299
