starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 07:44:25 2015	1428579865	65	54	119	51
Thu Apr 09 07:44:25 2015	1428579865	68	53	120	50
Thu Apr 09 07:44:23 2015	1428579863	74	49	124	49
Thu Apr 09 07:44:24 2015	1428579864	72	52	124	50
Thu Apr 09 07:44:24 2015	1428579864	71	53	124	48
Thu Apr 09 07:44:23 2015	1428579863	72	53	124	50
Thu Apr 09 07:44:24 2015	1428579864	74	51	125	49
Thu Apr 09 07:44:25 2015	1428579865	67	59	125	53
Thu Apr 09 07:44:24 2015	1428579864	70	55	125	51
Thu Apr 09 07:44:25 2015	1428579865	74	54	128	51
Thu Apr 09 07:44:25 2015	1428579865	73	56	129	51
Thu Apr 09 07:44:24 2015	1428579864	74	56	130	51
Thu Apr 09 07:44:25 2015	1428579865	72	59	131	55
Thu Apr 09 07:44:25 2015	1428579865	79	55	133	50
Thu Apr 09 07:44:24 2015	1428579864	77	57	134	52
Thu Apr 09 07:44:24 2015	1428579864	74	60	134	54
Thu Apr 09 07:44:26 2015	1428579866	74	61	135	51
Thu Apr 09 07:44:24 2015	1428579864	77	60	137	59
Thu Apr 09 07:44:23 2015	1428579863	78	64	142	63
Thu Apr 09 07:44:26 2015	1428579866	85	64	149	61
