starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 02:08:24 2015	1428646104	88	46	134	41
Fri Apr 10 02:08:21 2015	1428646101	86	48	134	44
Fri Apr 10 02:08:22 2015	1428646102	92	43	135	40
Fri Apr 10 02:08:22 2015	1428646102	89	46	135	42
Fri Apr 10 02:08:24 2015	1428646104	91	46	137	41
Fri Apr 10 02:08:24 2015	1428646104	96	43	138	41
Fri Apr 10 02:08:22 2015	1428646102	92	46	139	43
Fri Apr 10 02:08:24 2015	1428646104	92	47	139	42
Fri Apr 10 02:08:21 2015	1428646101	91	48	139	42
Fri Apr 10 02:08:22 2015	1428646102	93	47	140	42
Fri Apr 10 02:08:22 2015	1428646102	96	44	140	41
Fri Apr 10 02:08:23 2015	1428646103	92	48	140	44
Fri Apr 10 02:08:21 2015	1428646101	89	54	143	54
Fri Apr 10 02:08:22 2015	1428646102	101	44	144	42
Fri Apr 10 02:08:24 2015	1428646104	99	46	145	41
Fri Apr 10 02:08:24 2015	1428646104	100	46	146	43
Fri Apr 10 02:08:21 2015	1428646101	97	51	148	43
Fri Apr 10 02:08:21 2015	1428646101	99	49	148	43
Fri Apr 10 02:08:23 2015	1428646103	104	45	149	42
Fri Apr 10 02:08:21 2015	1428646101	102	47	149	42
Fri Apr 10 02:08:23 2015	1428646103	100	50	150	46
Fri Apr 10 02:08:22 2015	1428646102	104	46	150	42
Fri Apr 10 02:08:25 2015	1428646105	101	49	150	45
Fri Apr 10 02:08:23 2015	1428646103	103	47	150	43
Fri Apr 10 02:08:23 2015	1428646103	92	60	152	45
Fri Apr 10 02:08:25 2015	1428646105	114	42	156	37
Fri Apr 10 02:08:24 2015	1428646104	105	51	156	42
Fri Apr 10 02:08:23 2015	1428646103	104	55	159	53
Fri Apr 10 02:08:20 2015	1428646100	117	43	160	40
Fri Apr 10 02:08:21 2015	1428646101	119	49	168	44
