starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:51:52 2015	1429523512	56	62	118	57
Mon Apr 20 05:51:52 2015	1429523512	56	63	120	60
Mon Apr 20 05:51:52 2015	1429523512	60	68	128	64
Mon Apr 20 05:51:51 2015	1429523511	63	68	131	60
Mon Apr 20 05:51:51 2015	1429523511	80	62	142	58
Mon Apr 20 05:51:52 2015	1429523512	65	86	151	61
Mon Apr 20 05:51:52 2015	1429523512	65	87	152	59
Mon Apr 20 05:51:52 2015	1429523512	65	88	153	62
Mon Apr 20 05:51:52 2015	1429523512	75	88	162	65
Mon Apr 20 05:51:51 2015	1429523511	66	99	165	71
