starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:38:20 2015	1429522700	233	85	318	85
Mon Apr 20 05:38:17 2015	1429522697	236	87	323	86
Mon Apr 20 05:38:20 2015	1429522700	239	88	327	88
Mon Apr 20 05:38:19 2015	1429522699	238	95	332	94
Mon Apr 20 05:38:18 2015	1429522698	252	87	339	87
Mon Apr 20 05:38:19 2015	1429522699	255	94	349	94
Mon Apr 20 05:38:17 2015	1429522697	256	97	353	97
Mon Apr 20 05:38:18 2015	1429522698	258	96	354	96
Mon Apr 20 05:38:19 2015	1429522699	268	92	360	92
Mon Apr 20 05:38:20 2015	1429522700	259	109	368	109
