starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 00:36:24 2015	1428640584	47	247	293	245
Fri Apr 10 00:36:25 2015	1428640585	62	244	306	240
Fri Apr 10 00:36:28 2015	1428640588	67	243	310	242
Fri Apr 10 00:36:31 2015	1428640591	56	261	317	244
Fri Apr 10 00:36:31 2015	1428640591	73	245	318	244
Fri Apr 10 00:36:26 2015	1428640586	72	250	322	248
Fri Apr 10 00:36:25 2015	1428640585	80	255	334	252
Fri Apr 10 00:36:25 2015	1428640585	54	286	339	283
Fri Apr 10 00:36:27 2015	1428640587	53	296	349	291
Fri Apr 10 00:36:21 2015	1428640581	49	305	354	300
Fri Apr 10 00:36:26 2015	1428640586	70	294	364	292
Fri Apr 10 00:36:23 2015	1428640583	55	324	379	320
Fri Apr 10 00:36:32 2015	1428640592	83	307	390	301
Fri Apr 10 00:36:28 2015	1428640588	75	317	392	314
Fri Apr 10 00:36:31 2015	1428640591	59	375	434	370
Fri Apr 10 00:36:24 2015	1428640584	48	397	445	396
Fri Apr 10 00:36:26 2015	1428640586	47	413	460	408
Fri Apr 10 00:36:23 2015	1428640583	63	402	465	401
Fri Apr 10 00:36:23 2015	1428640583	65	405	470	400
Fri Apr 10 00:36:20 2015	1428640580	89	396	485	376
Fri Apr 10 00:36:22 2015	1428640582	55	434	489	430
Fri Apr 10 00:36:33 2015	1428640593	53	457	510	454
Fri Apr 10 00:36:27 2015	1428640587	48	468	515	462
Fri Apr 10 00:36:32 2015	1428640592	57	473	530	468
Fri Apr 10 00:36:28 2015	1428640588	59	487	545	484
Fri Apr 10 00:36:29 2015	1428640589	49	504	552	502
Fri Apr 10 00:36:22 2015	1428640582	62	499	562	497
Fri Apr 10 00:36:21 2015	1428640581	69	516	585	511
Fri Apr 10 00:36:29 2015	1428640589	77	528	605	524
Fri Apr 10 00:36:30 2015	1428640590	94	531	625	528
