starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 03:01:40 2015	1428649300	93	243	337	240
Fri Apr 10 03:01:32 2015	1428649292	90	256	345	250
Fri Apr 10 03:01:36 2015	1428649296	94	275	369	271
Fri Apr 10 03:01:34 2015	1428649294	120	261	381	260
Fri Apr 10 03:01:41 2015	1428649301	90	323	412	318
Fri Apr 10 03:01:35 2015	1428649295	125	301	426	299
Fri Apr 10 03:01:36 2015	1428649296	169	325	494	321
Fri Apr 10 03:01:36 2015	1428649296	119	381	500	378
Fri Apr 10 03:01:40 2015	1428649300	109	399	508	396
Fri Apr 10 03:01:39 2015	1428649299	103	406	509	404
Fri Apr 10 03:01:35 2015	1428649295	104	406	511	406
Fri Apr 10 03:01:33 2015	1428649293	114	406	520	403
Fri Apr 10 03:01:38 2015	1428649298	101	422	523	419
Fri Apr 10 03:01:34 2015	1428649294	105	418	523	417
Fri Apr 10 03:01:38 2015	1428649298	95	446	541	444
Fri Apr 10 03:01:39 2015	1428649299	104	515	619	510
Fri Apr 10 03:01:37 2015	1428649297	108	517	625	514
Fri Apr 10 03:01:33 2015	1428649293	105	523	628	512
Fri Apr 10 03:01:32 2015	1428649292	97	532	629	530
Fri Apr 10 03:01:41 2015	1428649301	130	513	643	509
