starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 00:25:51 2015	1428639951	69	267	335	265
Fri Apr 10 00:25:57 2015	1428639957	97	247	344	246
Fri Apr 10 00:25:51 2015	1428639951	70	289	359	285
Fri Apr 10 00:25:55 2015	1428639955	66	293	360	291
Fri Apr 10 00:25:52 2015	1428639952	63	302	365	301
Fri Apr 10 00:25:57 2015	1428639957	81	284	365	282
Fri Apr 10 00:25:52 2015	1428639952	62	328	390	327
Fri Apr 10 00:25:55 2015	1428639955	75	330	405	325
Fri Apr 10 00:25:58 2015	1428639958	75	335	410	333
Fri Apr 10 00:25:53 2015	1428639953	73	347	420	345
Fri Apr 10 00:25:57 2015	1428639957	72	359	430	357
Fri Apr 10 00:25:54 2015	1428639954	73	371	444	362
Fri Apr 10 00:25:53 2015	1428639953	78	367	445	361
Fri Apr 10 00:25:59 2015	1428639959	72	397	469	396
Fri Apr 10 00:25:58 2015	1428639958	76	400	475	397
Fri Apr 10 00:25:54 2015	1428639954	66	425	490	423
Fri Apr 10 00:25:55 2015	1428639955	59	436	495	431
Fri Apr 10 00:25:52 2015	1428639952	74	450	524	446
Fri Apr 10 00:25:56 2015	1428639956	66	523	588	518
Fri Apr 10 00:25:59 2015	1428639959	66	529	596	523
