starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 05:51:04 2015	1428573064	38	27	65	25
Thu Apr 09 05:51:04 2015	1428573064	34	31	65	30
Thu Apr 09 05:51:04 2015	1428573064	35	31	65	27
Thu Apr 09 05:51:04 2015	1428573064	41	27	68	26
Thu Apr 09 05:51:04 2015	1428573064	37	33	70	31
Thu Apr 09 05:51:05 2015	1428573065	36	34	70	29
Thu Apr 09 05:51:04 2015	1428573064	36	35	71	33
Thu Apr 09 05:51:04 2015	1428573064	36	39	75	32
Thu Apr 09 05:51:04 2015	1428573064	38	38	75	32
Thu Apr 09 05:51:04 2015	1428573064	102	29	130	26
