starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:55:19 2015	1429523719	41	61	102	58
Mon Apr 20 05:55:19 2015	1429523719	33	70	103	54
Mon Apr 20 05:55:19 2015	1429523719	39	70	109	64
Mon Apr 20 05:55:19 2015	1429523719	46	66	112	62
Mon Apr 20 05:55:19 2015	1429523719	44	69	113	58
Mon Apr 20 05:55:19 2015	1429523719	39	75	114	72
Mon Apr 20 05:55:20 2015	1429523720	39	83	122	60
Mon Apr 20 05:55:20 2015	1429523720	38	87	125	61
Mon Apr 20 05:55:19 2015	1429523719	37	94	131	58
Mon Apr 20 05:55:19 2015	1429523719	35	104	139	68
