starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:55:11 2015	1429523711	58	79	137	54
Mon Apr 20 05:55:13 2015	1429523713	60	77	138	54
Mon Apr 20 05:55:12 2015	1429523712	63	76	139	54
Mon Apr 20 05:55:12 2015	1429523712	56	84	140	60
Mon Apr 20 05:55:13 2015	1429523713	65	79	144	54
Mon Apr 20 05:55:12 2015	1429523712	72	80	153	57
Mon Apr 20 05:55:11 2015	1429523711	70	83	153	61
Mon Apr 20 05:55:12 2015	1429523712	65	88	153	63
Mon Apr 20 05:55:12 2015	1429523712	64	95	158	59
Mon Apr 20 05:55:12 2015	1429523712	70	88	158	62
