starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 00:27:48 2015	1428640068	60	250	310	246
Fri Apr 10 00:27:43 2015	1428640063	75	244	319	241
Fri Apr 10 00:27:44 2015	1428640064	61	260	321	258
Fri Apr 10 00:27:45 2015	1428640065	66	268	334	265
Fri Apr 10 00:27:55 2015	1428640075	66	269	335	265
Fri Apr 10 00:27:46 2015	1428640066	68	282	350	277
Fri Apr 10 00:27:55 2015	1428640075	68	282	350	277
Fri Apr 10 00:27:54 2015	1428640074	104	266	370	264
Fri Apr 10 00:27:43 2015	1428640063	58	317	375	316
Fri Apr 10 00:27:51 2015	1428640071	61	325	386	321
Fri Apr 10 00:27:52 2015	1428640072	67	328	395	322
Fri Apr 10 00:27:59 2015	1428640079	70	329	400	325
Fri Apr 10 00:27:45 2015	1428640065	73	342	415	338
Fri Apr 10 00:27:49 2015	1428640069	75	354	429	353
Fri Apr 10 00:27:50 2015	1428640070	70	364	434	361
Fri Apr 10 00:27:58 2015	1428640078	60	375	435	370
Fri Apr 10 00:27:47 2015	1428640067	65	371	436	362
Fri Apr 10 00:27:48 2015	1428640068	66	374	440	373
Fri Apr 10 00:27:57 2015	1428640077	70	382	452	380
Fri Apr 10 00:27:42 2015	1428640062	63	394	457	390
Fri Apr 10 00:27:43 2015	1428640063	64	407	471	405
Fri Apr 10 00:27:47 2015	1428640067	72	408	480	405
Fri Apr 10 00:27:56 2015	1428640076	87	398	486	397
Fri Apr 10 00:27:51 2015	1428640071	74	415	489	405
Fri Apr 10 00:27:49 2015	1428640069	64	447	510	443
Fri Apr 10 00:27:44 2015	1428640064	74	454	528	452
Fri Apr 10 00:27:55 2015	1428640075	65	474	539	471
Fri Apr 10 00:27:52 2015	1428640072	60	485	545	481
Fri Apr 10 00:27:46 2015	1428640066	75	473	549	470
Fri Apr 10 00:27:46 2015	1428640066	70	480	550	475
Fri Apr 10 00:27:59 2015	1428640079	61	498	559	495
Fri Apr 10 00:27:56 2015	1428640076	61	499	560	494
Fri Apr 10 00:27:52 2015	1428640072	71	489	560	486
Fri Apr 10 00:27:54 2015	1428640074	70	505	575	502
Fri Apr 10 00:28:00 2015	1428640080	64	512	576	508
Fri Apr 10 00:27:58 2015	1428640078	68	517	585	512
Fri Apr 10 00:27:57 2015	1428640077	73	529	602	527
Fri Apr 10 00:27:42 2015	1428640062	63	539	602	534
Fri Apr 10 00:27:50 2015	1428640070	64	541	606	538
Fri Apr 10 00:27:53 2015	1428640073	89	530	619	524
