starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 00:15:54 2015	1428639354	59	46	105	43
Fri Apr 10 00:15:52 2015	1428639352	62	43	105	42
Fri Apr 10 00:15:52 2015	1428639352	65	41	106	39
Fri Apr 10 00:15:52 2015	1428639352	60	49	109	47
Fri Apr 10 00:15:52 2015	1428639352	61	48	109	46
Fri Apr 10 00:15:52 2015	1428639352	67	43	110	40
Fri Apr 10 00:15:53 2015	1428639353	67	44	110	40
Fri Apr 10 00:15:52 2015	1428639352	65	45	110	41
Fri Apr 10 00:15:53 2015	1428639353	70	44	114	41
Fri Apr 10 00:15:53 2015	1428639353	75	40	114	39
Fri Apr 10 00:15:52 2015	1428639352	65	49	115	45
Fri Apr 10 00:15:53 2015	1428639353	70	46	116	42
Fri Apr 10 00:15:52 2015	1428639352	73	46	119	44
Fri Apr 10 00:15:54 2015	1428639354	72	47	119	44
Fri Apr 10 00:15:53 2015	1428639353	71	49	120	44
Fri Apr 10 00:15:53 2015	1428639353	77	43	120	40
Fri Apr 10 00:15:53 2015	1428639353	75	45	120	43
Fri Apr 10 00:15:51 2015	1428639351	72	50	122	49
Fri Apr 10 00:15:52 2015	1428639352	75	50	125	46
Fri Apr 10 00:15:53 2015	1428639353	160	55	215	50
