starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 00:15:56 2015	1428639356	59	46	105	43
Fri Apr 10 00:15:54 2015	1428639354	60	45	105	43
Fri Apr 10 00:15:57 2015	1428639357	62	44	106	43
Fri Apr 10 00:15:57 2015	1428639357	63	43	106	42
Fri Apr 10 00:15:56 2015	1428639356	64	43	108	41
Fri Apr 10 00:15:56 2015	1428639356	66	44	109	41
Fri Apr 10 00:15:55 2015	1428639355	65	44	110	41
Fri Apr 10 00:15:57 2015	1428639357	64	45	110	41
Fri Apr 10 00:15:57 2015	1428639357	66	44	110	42
Fri Apr 10 00:15:55 2015	1428639355	66	44	110	42
Fri Apr 10 00:15:55 2015	1428639355	64	46	110	41
Fri Apr 10 00:15:56 2015	1428639356	65	46	110	42
Fri Apr 10 00:15:56 2015	1428639356	67	45	112	44
Fri Apr 10 00:15:56 2015	1428639356	63	51	114	46
Fri Apr 10 00:15:56 2015	1428639356	69	45	114	44
Fri Apr 10 00:15:55 2015	1428639355	71	43	114	39
Fri Apr 10 00:15:55 2015	1428639355	65	49	114	49
Fri Apr 10 00:15:54 2015	1428639354	75	40	115	39
Fri Apr 10 00:15:54 2015	1428639354	68	47	115	43
Fri Apr 10 00:15:54 2015	1428639354	73	43	116	41
Fri Apr 10 00:15:56 2015	1428639356	64	53	117	46
Fri Apr 10 00:15:54 2015	1428639354	75	45	120	43
Fri Apr 10 00:15:55 2015	1428639355	71	49	120	43
Fri Apr 10 00:15:56 2015	1428639356	75	48	123	41
Fri Apr 10 00:15:57 2015	1428639357	74	51	125	45
Fri Apr 10 00:15:57 2015	1428639357	81	48	129	44
Fri Apr 10 00:15:57 2015	1428639357	82	48	130	45
Fri Apr 10 00:15:55 2015	1428639355	80	50	130	44
Fri Apr 10 00:15:54 2015	1428639354	74	65	139	43
Fri Apr 10 00:15:55 2015	1428639355	126	50	176	44
