starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:05:12 2015	1429524312	38	61	99	58
Mon Apr 20 06:05:11 2015	1429524311	37	62	99	57
Mon Apr 20 06:05:12 2015	1429524312	34	68	103	62
Mon Apr 20 06:05:12 2015	1429524312	39	64	103	59
Mon Apr 20 06:05:12 2015	1429524312	42	64	105	60
Mon Apr 20 06:05:12 2015	1429524312	36	72	108	66
Mon Apr 20 06:05:11 2015	1429524311	30	86	116	64
Mon Apr 20 06:05:11 2015	1429524311	33	84	117	59
Mon Apr 20 06:05:11 2015	1429524311	38	86	124	65
Mon Apr 20 06:05:11 2015	1429524311	34	93	127	59
