starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:05:15 2015	1429524315	60	63	122	58
Mon Apr 20 06:05:14 2015	1429524314	61	61	122	58
Mon Apr 20 06:05:15 2015	1429524315	62	64	125	59
Mon Apr 20 06:05:16 2015	1429524316	66	66	132	60
Mon Apr 20 06:05:15 2015	1429524315	64	69	133	66
Mon Apr 20 06:05:16 2015	1429524316	62	80	142	56
Mon Apr 20 06:05:14 2015	1429524314	61	90	150	63
Mon Apr 20 06:05:15 2015	1429524315	69	87	156	61
Mon Apr 20 06:05:14 2015	1429524314	133	64	198	62
Mon Apr 20 06:05:15 2015	1429524315	55	345	401	320
