starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 07:07:16 2015	1428577636	67	248	315	243
Thu Apr 09 07:07:26 2015	1428577646	73	250	323	244
Thu Apr 09 07:07:22 2015	1428577642	70	261	331	259
Thu Apr 09 07:07:13 2015	1428577633	65	270	335	267
Thu Apr 09 07:07:25 2015	1428577645	80	257	337	252
Thu Apr 09 07:07:12 2015	1428577632	73	267	340	266
Thu Apr 09 07:07:19 2015	1428577639	68	296	364	292
Thu Apr 09 07:07:11 2015	1428577631	67	302	369	297
Thu Apr 09 07:07:19 2015	1428577639	73	330	403	325
Thu Apr 09 07:07:09 2015	1428577629	73	336	410	334
Thu Apr 09 07:07:21 2015	1428577641	75	340	415	338
Thu Apr 09 07:07:08 2015	1428577628	75	340	415	334
Thu Apr 09 07:07:07 2015	1428577627	67	352	419	350
Thu Apr 09 07:07:12 2015	1428577632	63	381	444	376
Thu Apr 09 07:07:11 2015	1428577631	72	377	449	375
Thu Apr 09 07:07:17 2015	1428577637	71	382	453	350
Thu Apr 09 07:07:23 2015	1428577643	75	379	454	378
Thu Apr 09 07:07:12 2015	1428577632	73	386	458	385
Thu Apr 09 07:07:15 2015	1428577635	70	389	459	385
Thu Apr 09 07:07:27 2015	1428577647	71	395	465	391
Thu Apr 09 07:07:18 2015	1428577638	71	402	473	401
Thu Apr 09 07:07:22 2015	1428577642	82	392	474	387
Thu Apr 09 07:07:20 2015	1428577640	66	408	474	407
Thu Apr 09 07:07:25 2015	1428577645	70	409	479	408
Thu Apr 09 07:07:25 2015	1428577645	73	406	480	401
Thu Apr 09 07:07:08 2015	1428577628	64	424	488	421
Thu Apr 09 07:07:15 2015	1428577635	76	423	499	421
Thu Apr 09 07:07:27 2015	1428577647	71	433	504	432
Thu Apr 09 07:07:29 2015	1428577649	67	439	507	437
Thu Apr 09 07:07:24 2015	1428577644	75	446	522	443
Thu Apr 09 07:07:18 2015	1428577638	66	456	523	453
Thu Apr 09 07:07:29 2015	1428577649	65	458	524	447
Thu Apr 09 07:07:17 2015	1428577637	68	462	530	460
Thu Apr 09 07:07:10 2015	1428577630	77	456	533	440
Thu Apr 09 07:07:21 2015	1428577641	68	472	539	471
Thu Apr 09 07:07:28 2015	1428577648	71	479	550	474
Thu Apr 09 07:07:13 2015	1428577633	66	483	550	482
Thu Apr 09 07:07:09 2015	1428577629	80	470	550	468
Thu Apr 09 07:07:20 2015	1428577640	72	480	553	479
Thu Apr 09 07:07:26 2015	1428577646	69	486	555	484
Thu Apr 09 07:07:06 2015	1428577626	65	496	561	495
Thu Apr 09 07:07:30 2015	1428577650	63	501	564	501
Thu Apr 09 07:07:10 2015	1428577630	71	498	569	496
Thu Apr 09 07:07:22 2015	1428577642	72	501	573	500
Thu Apr 09 07:07:07 2015	1428577627	74	500	574	498
Thu Apr 09 07:07:16 2015	1428577636	76	500	577	497
Thu Apr 09 07:07:28 2015	1428577648	68	514	582	501
Thu Apr 09 07:07:14 2015	1428577634	69	526	595	524
Thu Apr 09 07:07:23 2015	1428577643	79	530	609	525
Thu Apr 09 07:07:14 2015	1428577634	88	526	614	525
