starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 07:06:31 2015	1428577591	75	256	331	249
Thu Apr 09 07:06:25 2015	1428577585	76	262	338	260
Thu Apr 09 07:06:30 2015	1428577590	67	298	365	294
Thu Apr 09 07:06:29 2015	1428577589	65	347	411	346
Thu Apr 09 07:06:26 2015	1428577586	69	344	414	342
Thu Apr 09 07:06:30 2015	1428577590	69	350	419	349
Thu Apr 09 07:06:27 2015	1428577587	79	341	419	339
Thu Apr 09 07:06:26 2015	1428577586	98	321	420	317
Thu Apr 09 07:06:23 2015	1428577583	68	372	440	367
Thu Apr 09 07:06:25 2015	1428577585	74	376	449	371
Thu Apr 09 07:06:32 2015	1428577592	73	400	473	396
Thu Apr 09 07:06:30 2015	1428577590	65	409	473	405
Thu Apr 09 07:06:29 2015	1428577589	66	472	538	467
Thu Apr 09 07:06:27 2015	1428577587	70	470	539	466
Thu Apr 09 07:06:24 2015	1428577584	68	476	545	464
Thu Apr 09 07:06:28 2015	1428577588	69	475	545	473
Thu Apr 09 07:06:31 2015	1428577591	73	487	559	482
Thu Apr 09 07:06:24 2015	1428577584	78	481	559	480
Thu Apr 09 07:06:28 2015	1428577588	65	509	573	504
Thu Apr 09 07:06:32 2015	1428577592	84	504	589	501
