starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 00:21:39 2015	1429503699	84	30	114	28
Mon Apr 20 00:21:39 2015	1429503699	89	31	120	28
Mon Apr 20 00:21:39 2015	1429503699	91	39	130	36
Mon Apr 20 00:21:39 2015	1429503699	98	33	131	31
Mon Apr 20 00:21:39 2015	1429503699	99	35	134	33
Mon Apr 20 00:21:39 2015	1429503699	103	34	137	31
Mon Apr 20 00:21:39 2015	1429503699	100	37	138	31
Mon Apr 20 00:21:40 2015	1429503700	110	38	148	36
Mon Apr 20 00:21:39 2015	1429503699	113	37	150	31
Mon Apr 20 00:21:40 2015	1429503700	119	34	153	33
