starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 02:08:54 2015	1428646134	83	41	124	39
Fri Apr 10 02:08:53 2015	1428646133	84	46	130	42
Fri Apr 10 02:08:49 2015	1428646129	92	42	134	39
Fri Apr 10 02:08:54 2015	1428646134	90	44	134	40
Fri Apr 10 02:08:53 2015	1428646133	89	45	134	40
Fri Apr 10 02:08:49 2015	1428646129	88	47	135	44
Fri Apr 10 02:08:53 2015	1428646133	88	47	135	44
Fri Apr 10 02:08:54 2015	1428646134	89	46	135	42
Fri Apr 10 02:08:51 2015	1428646131	91	48	139	44
Fri Apr 10 02:08:54 2015	1428646134	94	45	139	44
Fri Apr 10 02:08:52 2015	1428646132	92	47	139	43
Fri Apr 10 02:08:51 2015	1428646131	95	44	139	42
Fri Apr 10 02:08:49 2015	1428646129	91	49	139	44
Fri Apr 10 02:08:49 2015	1428646129	94	46	140	44
Fri Apr 10 02:08:51 2015	1428646131	97	43	140	39
Fri Apr 10 02:08:52 2015	1428646132	96	44	140	41
Fri Apr 10 02:08:51 2015	1428646131	102	41	143	40
Fri Apr 10 02:08:50 2015	1428646130	100	44	144	42
Fri Apr 10 02:08:50 2015	1428646130	99	45	144	43
Fri Apr 10 02:08:53 2015	1428646133	97	47	144	43
Fri Apr 10 02:08:51 2015	1428646131	100	45	144	42
Fri Apr 10 02:08:52 2015	1428646132	95	50	145	47
Fri Apr 10 02:08:54 2015	1428646134	100	44	145	42
Fri Apr 10 02:08:53 2015	1428646133	88	57	145	51
Fri Apr 10 02:08:54 2015	1428646134	95	50	145	43
Fri Apr 10 02:08:55 2015	1428646135	99	47	146	47
Fri Apr 10 02:08:50 2015	1428646130	107	43	150	42
Fri Apr 10 02:08:50 2015	1428646130	104	45	150	42
Fri Apr 10 02:08:49 2015	1428646129	89	61	150	56
Fri Apr 10 02:08:53 2015	1428646133	104	46	150	43
Fri Apr 10 02:08:51 2015	1428646131	102	48	150	43
Fri Apr 10 02:08:52 2015	1428646132	100	50	150	46
Fri Apr 10 02:08:52 2015	1428646132	90	64	154	42
Fri Apr 10 02:08:50 2015	1428646130	107	47	154	43
Fri Apr 10 02:08:53 2015	1428646133	96	58	154	56
Fri Apr 10 02:08:50 2015	1428646130	110	45	155	42
Fri Apr 10 02:08:54 2015	1428646134	102	55	157	41
Fri Apr 10 02:08:50 2015	1428646130	93	71	164	48
Fri Apr 10 02:08:51 2015	1428646131	123	47	170	43
Fri Apr 10 02:08:52 2015	1428646132	97	81	179	49
