starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 02:56:26 2015	1428648986	93	246	339	244
Fri Apr 10 02:56:35 2015	1428648995	96	262	359	260
Fri Apr 10 02:56:31 2015	1428648991	94	270	364	267
Fri Apr 10 02:56:26 2015	1428648986	128	251	379	249
Fri Apr 10 02:56:17 2015	1428648977	92	293	385	287
Fri Apr 10 02:56:33 2015	1428648993	93	301	393	298
Fri Apr 10 02:56:17 2015	1428648977	100	293	394	290
Fri Apr 10 02:56:19 2015	1428648979	95	304	399	298
Fri Apr 10 02:56:31 2015	1428648991	96	308	404	305
Fri Apr 10 02:56:27 2015	1428648987	86	323	409	322
Fri Apr 10 02:56:30 2015	1428648990	92	323	415	316
Fri Apr 10 02:56:21 2015	1428648981	93	341	434	336
Fri Apr 10 02:56:24 2015	1428648984	92	355	447	353
Fri Apr 10 02:56:22 2015	1428648982	94	354	449	353
Fri Apr 10 02:56:16 2015	1428648976	91	371	462	368
Fri Apr 10 02:56:26 2015	1428648986	92	373	465	369
Fri Apr 10 02:56:25 2015	1428648985	98	372	470	370
Fri Apr 10 02:56:29 2015	1428648989	96	378	474	377
Fri Apr 10 02:56:18 2015	1428648978	87	388	476	383
Fri Apr 10 02:56:20 2015	1428648980	115	364	479	362
Fri Apr 10 02:56:17 2015	1428648977	96	387	483	385
Fri Apr 10 02:56:28 2015	1428648988	93	404	497	400
Fri Apr 10 02:56:35 2015	1428648995	95	404	500	403
Fri Apr 10 02:56:33 2015	1428648993	93	416	509	412
Fri Apr 10 02:56:32 2015	1428648992	98	428	526	425
Fri Apr 10 02:56:23 2015	1428648983	105	439	545	437
Fri Apr 10 02:56:28 2015	1428648988	97	450	546	448
Fri Apr 10 02:56:19 2015	1428648979	98	452	549	449
Fri Apr 10 02:56:18 2015	1428648978	90	478	568	476
Fri Apr 10 02:56:22 2015	1428648982	99	470	570	465
Fri Apr 10 02:56:25 2015	1428648985	104	478	582	474
Fri Apr 10 02:56:20 2015	1428648980	101	484	584	478
Fri Apr 10 02:56:34 2015	1428648994	96	488	584	483
Fri Apr 10 02:56:27 2015	1428648987	101	494	594	490
Fri Apr 10 02:56:30 2015	1428648990	93	506	599	505
Fri Apr 10 02:56:32 2015	1428648992	98	516	614	512
Fri Apr 10 02:56:34 2015	1428648994	95	526	621	522
Fri Apr 10 02:56:21 2015	1428648981	106	519	625	515
Fri Apr 10 02:56:23 2015	1428648983	98	532	630	530
Fri Apr 10 02:56:29 2015	1428648989	100	545	645	543
