starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 05:44:36 2015	1428572676	34	51	85	50
Thu Apr 09 05:44:37 2015	1428572677	33	54	87	50
Thu Apr 09 05:44:37 2015	1428572677	36	53	89	52
Thu Apr 09 05:44:36 2015	1428572676	33	56	89	52
Thu Apr 09 05:44:36 2015	1428572676	34	56	90	54
Thu Apr 09 05:44:37 2015	1428572677	35	55	90	51
Thu Apr 09 05:44:36 2015	1428572676	38	52	90	47
Thu Apr 09 05:44:36 2015	1428572676	36	55	90	50
Thu Apr 09 05:44:36 2015	1428572676	35	56	91	55
Thu Apr 09 05:44:37 2015	1428572677	36	56	92	53
Thu Apr 09 05:44:35 2015	1428572675	39	54	92	51
Thu Apr 09 05:44:35 2015	1428572675	35	58	93	55
Thu Apr 09 05:44:37 2015	1428572677	39	55	94	52
Thu Apr 09 05:44:35 2015	1428572675	35	59	94	54
Thu Apr 09 05:44:36 2015	1428572676	41	54	94	52
Thu Apr 09 05:44:36 2015	1428572676	38	57	95	54
Thu Apr 09 05:44:37 2015	1428572677	37	59	95	56
Thu Apr 09 05:44:37 2015	1428572677	37	59	96	55
Thu Apr 09 05:44:36 2015	1428572676	59	56	114	55
Thu Apr 09 05:44:36 2015	1428572676	35	95	130	93
