starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 00:22:11 2015	1428639731	62	252	314	249
Fri Apr 10 00:22:06 2015	1428639726	69	251	320	250
Fri Apr 10 00:22:14 2015	1428639734	74	260	334	259
Fri Apr 10 00:22:10 2015	1428639730	67	268	335	263
Fri Apr 10 00:22:04 2015	1428639724	64	272	336	265
Fri Apr 10 00:22:08 2015	1428639728	67	269	336	265
Fri Apr 10 00:21:57 2015	1428639717	78	262	340	259
Fri Apr 10 00:22:01 2015	1428639721	75	280	355	279
Fri Apr 10 00:22:02 2015	1428639722	68	292	360	290
Fri Apr 10 00:21:57 2015	1428639717	84	280	364	277
Fri Apr 10 00:21:54 2015	1428639714	62	303	365	300
Fri Apr 10 00:22:06 2015	1428639726	71	294	365	288
Fri Apr 10 00:22:09 2015	1428639729	93	275	368	274
Fri Apr 10 00:21:54 2015	1428639714	76	294	370	292
Fri Apr 10 00:21:57 2015	1428639717	65	310	376	307
Fri Apr 10 00:22:08 2015	1428639728	66	324	390	319
Fri Apr 10 00:22:04 2015	1428639724	88	307	395	303
Fri Apr 10 00:21:58 2015	1428639718	72	351	423	350
Fri Apr 10 00:22:09 2015	1428639729	64	363	427	360
Fri Apr 10 00:22:10 2015	1428639730	79	350	429	347
Fri Apr 10 00:21:51 2015	1428639711	100	330	430	327
Fri Apr 10 00:22:03 2015	1428639723	62	368	430	363
Fri Apr 10 00:21:59 2015	1428639719	73	361	434	358
Fri Apr 10 00:21:55 2015	1428639715	66	369	434	365
Fri Apr 10 00:21:52 2015	1428639712	67	373	441	367
Fri Apr 10 00:22:11 2015	1428639731	97	353	450	349
Fri Apr 10 00:21:55 2015	1428639715	67	393	460	389
Fri Apr 10 00:22:10 2015	1428639730	64	406	470	404
Fri Apr 10 00:21:56 2015	1428639716	61	413	474	409
Fri Apr 10 00:22:07 2015	1428639727	59	415	474	411
Fri Apr 10 00:22:03 2015	1428639723	69	420	489	413
Fri Apr 10 00:22:03 2015	1428639723	68	422	490	421
Fri Apr 10 00:22:13 2015	1428639733	65	436	500	435
Fri Apr 10 00:22:13 2015	1428639733	72	431	503	427
Fri Apr 10 00:22:00 2015	1428639720	61	458	519	456
Fri Apr 10 00:22:07 2015	1428639727	75	460	534	440
Fri Apr 10 00:21:56 2015	1428639716	65	470	535	469
Fri Apr 10 00:22:01 2015	1428639721	64	476	539	471
Fri Apr 10 00:22:08 2015	1428639728	69	480	548	476
Fri Apr 10 00:21:52 2015	1428639712	64	485	549	481
Fri Apr 10 00:22:12 2015	1428639732	93	460	552	459
Fri Apr 10 00:22:05 2015	1428639725	77	477	554	476
Fri Apr 10 00:21:53 2015	1428639713	62	495	557	493
Fri Apr 10 00:21:53 2015	1428639713	103	455	558	450
Fri Apr 10 00:21:59 2015	1428639719	67	495	562	492
Fri Apr 10 00:22:00 2015	1428639720	71	493	564	491
Fri Apr 10 00:21:58 2015	1428639718	63	504	567	503
Fri Apr 10 00:22:05 2015	1428639725	66	509	575	508
Fri Apr 10 00:22:12 2015	1428639732	66	523	590	520
Fri Apr 10 00:22:02 2015	1428639722	67	533	600	530
