starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 00:21:39 2015	1428639699	63	255	318	254
Fri Apr 10 00:21:45 2015	1428639705	76	250	326	247
Fri Apr 10 00:21:33 2015	1428639693	64	271	335	269
Fri Apr 10 00:21:49 2015	1428639709	68	279	347	249
Fri Apr 10 00:21:45 2015	1428639705	58	291	349	289
Fri Apr 10 00:21:41 2015	1428639701	72	290	362	284
Fri Apr 10 00:21:36 2015	1428639696	75	290	365	287
Fri Apr 10 00:21:37 2015	1428639697	77	290	367	287
Fri Apr 10 00:21:35 2015	1428639695	68	306	374	302
Fri Apr 10 00:21:36 2015	1428639696	69	309	378	306
Fri Apr 10 00:21:38 2015	1428639698	69	311	380	306
Fri Apr 10 00:21:46 2015	1428639706	65	324	389	322
Fri Apr 10 00:21:47 2015	1428639707	66	324	390	322
Fri Apr 10 00:21:50 2015	1428639710	67	332	400	327
Fri Apr 10 00:21:37 2015	1428639697	65	343	409	342
Fri Apr 10 00:21:39 2015	1428639699	74	347	421	342
Fri Apr 10 00:21:36 2015	1428639696	77	358	435	352
Fri Apr 10 00:21:38 2015	1428639698	100	335	435	334
Fri Apr 10 00:21:38 2015	1428639698	69	367	436	366
Fri Apr 10 00:21:49 2015	1428639709	64	384	448	378
Fri Apr 10 00:21:41 2015	1428639701	59	390	449	385
Fri Apr 10 00:21:40 2015	1428639700	69	381	450	359
Fri Apr 10 00:21:46 2015	1428639706	63	397	460	396
Fri Apr 10 00:21:35 2015	1428639695	71	391	462	389
Fri Apr 10 00:21:42 2015	1428639702	65	405	469	399
Fri Apr 10 00:21:40 2015	1428639700	63	407	470	405
Fri Apr 10 00:21:47 2015	1428639707	84	416	500	413
Fri Apr 10 00:21:43 2015	1428639703	77	427	505	424
Fri Apr 10 00:21:47 2015	1428639707	68	442	510	437
Fri Apr 10 00:21:45 2015	1428639705	69	451	520	449
Fri Apr 10 00:21:44 2015	1428639704	65	459	524	456
Fri Apr 10 00:21:49 2015	1428639709	60	465	525	461
Fri Apr 10 00:21:50 2015	1428639710	60	469	529	464
Fri Apr 10 00:21:51 2015	1428639711	75	465	540	464
Fri Apr 10 00:21:43 2015	1428639703	71	474	545	473
Fri Apr 10 00:21:41 2015	1428639701	64	485	549	484
Fri Apr 10 00:21:34 2015	1428639694	67	507	574	506
Fri Apr 10 00:21:34 2015	1428639694	68	506	575	499
Fri Apr 10 00:21:42 2015	1428639702	62	533	594	531
Fri Apr 10 00:21:48 2015	1428639708	69	525	594	523
