starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 00:21:19 2015	1428639679	67	249	316	247
Fri Apr 10 00:21:14 2015	1428639674	64	275	339	273
Fri Apr 10 00:21:18 2015	1428639678	81	259	340	258
Fri Apr 10 00:21:15 2015	1428639675	70	280	350	275
Fri Apr 10 00:21:13 2015	1428639673	62	292	355	289
Fri Apr 10 00:21:19 2015	1428639679	80	295	375	290
Fri Apr 10 00:21:13 2015	1428639673	66	329	396	328
Fri Apr 10 00:21:14 2015	1428639674	67	330	397	329
Fri Apr 10 00:21:11 2015	1428639671	68	337	405	331
Fri Apr 10 00:21:18 2015	1428639678	60	374	434	371
Fri Apr 10 00:21:16 2015	1428639676	65	399	464	397
Fri Apr 10 00:21:15 2015	1428639675	75	430	505	426
Fri Apr 10 00:21:17 2015	1428639677	62	458	519	455
Fri Apr 10 00:21:17 2015	1428639677	74	461	535	457
Fri Apr 10 00:21:12 2015	1428639672	107	435	541	433
Fri Apr 10 00:21:19 2015	1428639679	73	472	545	467
Fri Apr 10 00:21:14 2015	1428639674	68	489	557	469
Fri Apr 10 00:21:11 2015	1428639671	64	505	569	501
Fri Apr 10 00:21:12 2015	1428639672	64	510	574	505
Fri Apr 10 00:21:16 2015	1428639676	73	527	600	526
