starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 02:41:14 2015	1428648074	87	252	339	251
Fri Apr 10 02:41:20 2015	1428648080	97	242	339	240
Fri Apr 10 02:41:21 2015	1428648081	95	255	351	254
Fri Apr 10 02:41:22 2015	1428648082	95	263	358	259
Fri Apr 10 02:41:13 2015	1428648073	95	265	360	263
Fri Apr 10 02:41:17 2015	1428648077	94	280	374	278
Fri Apr 10 02:41:16 2015	1428648076	100	281	381	277
Fri Apr 10 02:41:24 2015	1428648084	125	260	385	257
Fri Apr 10 02:41:15 2015	1428648075	98	291	389	290
Fri Apr 10 02:41:18 2015	1428648078	105	285	390	279
Fri Apr 10 02:41:22 2015	1428648082	100	299	399	296
Fri Apr 10 02:41:24 2015	1428648084	95	314	409	311
Fri Apr 10 02:41:23 2015	1428648083	86	332	419	328
Fri Apr 10 02:41:17 2015	1428648077	101	319	420	316
Fri Apr 10 02:41:18 2015	1428648078	92	333	425	330
Fri Apr 10 02:41:12 2015	1428648072	90	345	434	343
Fri Apr 10 02:41:25 2015	1428648085	100	335	435	334
Fri Apr 10 02:41:19 2015	1428648079	103	336	439	332
Fri Apr 10 02:41:18 2015	1428648078	90	365	454	361
Fri Apr 10 02:41:15 2015	1428648075	99	356	455	351
Fri Apr 10 02:41:10 2015	1428648070	94	395	489	391
Fri Apr 10 02:41:09 2015	1428648069	103	396	499	389
Fri Apr 10 02:41:24 2015	1428648084	95	404	500	401
Fri Apr 10 02:41:16 2015	1428648076	94	420	513	416
Fri Apr 10 02:41:26 2015	1428648086	100	429	529	425
Fri Apr 10 02:41:26 2015	1428648086	98	432	531	431
Fri Apr 10 02:41:27 2015	1428648087	102	432	534	429
Fri Apr 10 02:41:09 2015	1428648069	93	444	537	440
Fri Apr 10 02:41:11 2015	1428648071	94	465	559	460
Fri Apr 10 02:41:19 2015	1428648079	96	474	570	471
Fri Apr 10 02:41:13 2015	1428648073	109	466	575	461
Fri Apr 10 02:41:25 2015	1428648085	95	490	585	489
Fri Apr 10 02:41:28 2015	1428648088	110	483	593	479
Fri Apr 10 02:41:20 2015	1428648080	97	502	599	500
Fri Apr 10 02:41:14 2015	1428648074	90	510	600	509
Fri Apr 10 02:41:10 2015	1428648070	97	503	600	498
Fri Apr 10 02:41:12 2015	1428648072	94	509	603	505
Fri Apr 10 02:41:21 2015	1428648081	105	510	615	508
Fri Apr 10 02:41:23 2015	1428648083	129	491	621	489
Fri Apr 10 02:41:14 2015	1428648074	97	533	630	531
