starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 00:14:20 2015	1429503260	192	440	632	338
Mon Apr 20 00:14:22 2015	1429503262	199	440	639	353
Mon Apr 20 00:14:17 2015	1429503257	195	467	662	329
Mon Apr 20 00:14:19 2015	1429503259	200	465	665	376
Mon Apr 20 00:14:19 2015	1429503259	191	507	698	419
Mon Apr 20 00:14:17 2015	1429503257	191	517	707	388
Mon Apr 20 00:14:18 2015	1429503258	189	528	717	400
Mon Apr 20 00:14:16 2015	1429503256	268	461	729	339
Mon Apr 20 00:14:15 2015	1429503255	199	547	746	395
Mon Apr 20 00:14:21 2015	1429503261	201	683	884	555
