starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 00:15:29 2015	1428552929	62	44	106	41
Thu Apr 09 00:15:28 2015	1428552928	63	44	107	41
Thu Apr 09 00:15:28 2015	1428552928	64	46	110	42
Thu Apr 09 00:15:29 2015	1428552929	65	47	112	42
Thu Apr 09 00:15:28 2015	1428552928	70	44	114	41
Thu Apr 09 00:15:28 2015	1428552928	64	50	114	45
Thu Apr 09 00:15:30 2015	1428552930	66	48	114	45
Thu Apr 09 00:15:28 2015	1428552928	66	48	114	45
Thu Apr 09 00:15:28 2015	1428552928	68	47	115	44
Thu Apr 09 00:15:30 2015	1428552930	67	49	116	46
Thu Apr 09 00:15:29 2015	1428552929	75	42	117	41
Thu Apr 09 00:15:28 2015	1428552928	71	48	119	46
Thu Apr 09 00:15:30 2015	1428552930	70	49	119	44
Thu Apr 09 00:15:29 2015	1428552929	69	50	119	47
Thu Apr 09 00:15:29 2015	1428552929	75	45	119	42
Thu Apr 09 00:15:30 2015	1428552930	68	51	120	46
Thu Apr 09 00:15:27 2015	1428552927	70	50	120	45
Thu Apr 09 00:15:29 2015	1428552929	72	49	121	46
Thu Apr 09 00:15:29 2015	1428552929	74	48	122	48
Thu Apr 09 00:15:28 2015	1428552928	76	47	123	43
Thu Apr 09 00:15:28 2015	1428552928	81	49	130	45
Thu Apr 09 00:15:27 2015	1428552927	86	48	134	44
Thu Apr 09 00:15:31 2015	1428552931	91	48	139	43
Thu Apr 09 00:15:27 2015	1428552927	92	47	140	42
Thu Apr 09 00:15:29 2015	1428552929	100	45	144	43
Thu Apr 09 00:15:32 2015	1428552932	76	116	192	116
Thu Apr 09 00:15:32 2015	1428552932	74	119	194	119
Thu Apr 09 00:15:32 2015	1428552932	70	124	194	124
Thu Apr 09 00:15:31 2015	1428552931	96	98	194	98
Thu Apr 09 00:15:32 2015	1428552932	67	127	195	127
Thu Apr 09 00:15:33 2015	1428552933	63	132	195	132
Thu Apr 09 00:15:31 2015	1428552931	74	126	199	125
Thu Apr 09 00:15:33 2015	1428552933	92	108	200	108
Thu Apr 09 00:15:30 2015	1428552930	164	45	209	44
Thu Apr 09 00:15:30 2015	1428552930	164	50	214	46
Thu Apr 09 00:15:33 2015	1428552933	104	133	237	132
Thu Apr 09 00:15:30 2015	1428552930	195	50	245	45
Thu Apr 09 00:15:32 2015	1428552932	77	209	285	209
Thu Apr 09 00:15:31 2015	1428552931	224	151	375	151
Thu Apr 09 00:15:33 2015	1428552933	95	291	386	290
