starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:48:01 2015	1429523281	33	66	99	62
Mon Apr 20 05:48:02 2015	1429523282	41	62	103	57
Mon Apr 20 05:48:02 2015	1429523282	30	77	107	65
Mon Apr 20 05:48:01 2015	1429523281	36	72	108	64
Mon Apr 20 05:48:01 2015	1429523281	37	71	108	64
Mon Apr 20 05:48:02 2015	1429523282	40	70	110	62
Mon Apr 20 05:48:02 2015	1429523282	45	70	115	61
Mon Apr 20 05:48:01 2015	1429523281	48	74	122	67
Mon Apr 20 05:48:01 2015	1429523281	38	84	122	59
Mon Apr 20 05:48:01 2015	1429523281	69	82	151	59
