starttime	seconds	ctime	dtime	ttime	wait
Fri Apr 10 02:18:58 2015	1428646738	66	27	93	26
Fri Apr 10 02:18:57 2015	1428646737	73	31	104	27
Fri Apr 10 02:18:57 2015	1428646737	71	33	104	32
Fri Apr 10 02:18:59 2015	1428646739	70	34	104	29
Fri Apr 10 02:18:56 2015	1428646736	73	31	104	28
Fri Apr 10 02:18:56 2015	1428646736	71	36	107	33
Fri Apr 10 02:18:57 2015	1428646737	82	33	114	28
Fri Apr 10 02:18:59 2015	1428646739	73	42	115	31
Fri Apr 10 02:18:58 2015	1428646738	85	32	117	30
Fri Apr 10 02:18:59 2015	1428646739	78	39	118	36
Fri Apr 10 02:18:58 2015	1428646738	85	34	119	32
Fri Apr 10 02:18:56 2015	1428646736	87	32	119	27
Fri Apr 10 02:18:58 2015	1428646738	88	32	120	31
Fri Apr 10 02:18:57 2015	1428646737	86	38	124	36
Fri Apr 10 02:18:57 2015	1428646737	86	43	129	39
Fri Apr 10 02:18:57 2015	1428646737	87	43	129	38
Fri Apr 10 02:18:56 2015	1428646736	95	35	130	31
Fri Apr 10 02:18:55 2015	1428646735	92	38	130	36
Fri Apr 10 02:18:58 2015	1428646738	93	37	130	35
Fri Apr 10 02:18:57 2015	1428646737	88	42	131	37
Fri Apr 10 02:18:56 2015	1428646736	92	39	131	35
Fri Apr 10 02:18:56 2015	1428646736	94	40	134	38
Fri Apr 10 02:18:57 2015	1428646737	95	40	135	36
Fri Apr 10 02:18:58 2015	1428646738	98	37	135	33
Fri Apr 10 02:18:58 2015	1428646738	98	41	139	35
Fri Apr 10 02:18:56 2015	1428646736	100	40	140	35
Fri Apr 10 02:18:58 2015	1428646738	100	43	143	40
Fri Apr 10 02:18:56 2015	1428646736	99	46	145	40
Fri Apr 10 02:18:59 2015	1428646739	103	42	145	39
Fri Apr 10 02:18:59 2015	1428646739	106	39	145	37
