starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 03:33:01 2015	1429515181	81	23	104	22
Mon Apr 20 03:33:00 2015	1429515180	79	29	108	24
Mon Apr 20 03:33:01 2015	1429515181	86	27	112	23
Mon Apr 20 03:33:01 2015	1429515181	87	26	112	22
Mon Apr 20 03:33:00 2015	1429515180	90	25	115	22
Mon Apr 20 03:33:01 2015	1429515181	94	24	118	22
Mon Apr 20 03:33:01 2015	1429515181	92	27	119	23
Mon Apr 20 03:33:00 2015	1429515180	95	27	122	24
Mon Apr 20 03:33:01 2015	1429515181	85	38	123	33
Mon Apr 20 03:33:01 2015	1429515181	98	27	125	21
