starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 06:06:32 2015	1429524392	90	62	152	57
Mon Apr 20 06:06:32 2015	1429524392	84	82	166	58
Mon Apr 20 06:06:31 2015	1429524391	85	84	168	59
Mon Apr 20 06:06:30 2015	1429524390	83	88	171	59
Mon Apr 20 06:06:31 2015	1429524391	83	90	173	62
Mon Apr 20 06:06:32 2015	1429524392	91	88	178	60
Mon Apr 20 06:06:31 2015	1429524391	86	94	180	68
Mon Apr 20 06:06:30 2015	1429524390	93	87	181	62
Mon Apr 20 06:06:31 2015	1429524391	93	90	182	63
Mon Apr 20 06:06:31 2015	1429524391	119	89	208	62
