starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 03:42:47 2015	1429515767	59	28	87	28
Mon Apr 20 03:42:48 2015	1429515768	67	27	93	27
Mon Apr 20 03:42:47 2015	1429515767	65	28	94	28
Mon Apr 20 03:42:47 2015	1429515767	72	24	96	24
Mon Apr 20 03:42:48 2015	1429515768	70	27	97	26
Mon Apr 20 03:42:47 2015	1429515767	87	27	114	26
Mon Apr 20 03:42:47 2015	1429515767	80	41	121	40
Mon Apr 20 03:42:47 2015	1429515767	89	33	122	32
Mon Apr 20 03:42:47 2015	1429515767	87	35	122	35
Mon Apr 20 03:42:47 2015	1429515767	94	35	128	34
