starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 05:53:52 2015	1428573232	33	254	287	251
Thu Apr 09 05:53:46 2015	1428573226	40	301	341	299
Thu Apr 09 05:53:53 2015	1428573233	33	333	366	331
Thu Apr 09 05:53:49 2015	1428573229	38	332	370	328
Thu Apr 09 05:53:50 2015	1428573230	33	363	396	358
Thu Apr 09 05:53:49 2015	1428573229	41	357	398	335
Thu Apr 09 05:53:53 2015	1428573233	37	362	400	359
Thu Apr 09 05:53:53 2015	1428573233	35	390	425	388
Thu Apr 09 05:53:47 2015	1428573227	36	429	466	427
Thu Apr 09 05:53:48 2015	1428573228	36	463	500	461
Thu Apr 09 05:53:48 2015	1428573228	42	463	505	459
Thu Apr 09 05:53:51 2015	1428573231	36	483	519	482
Thu Apr 09 05:53:54 2015	1428573234	40	486	525	485
Thu Apr 09 05:53:50 2015	1428573230	36	494	531	488
Thu Apr 09 05:53:54 2015	1428573234	40	500	540	499
Thu Apr 09 05:53:55 2015	1428573235	35	509	545	508
Thu Apr 09 05:53:51 2015	1428573231	39	513	552	493
Thu Apr 09 05:53:47 2015	1428573227	35	519	554	517
Thu Apr 09 05:53:46 2015	1428573226	40	519	559	516
Thu Apr 09 05:53:52 2015	1428573232	36	523	560	519
