starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 20 05:57:10 2015	1429523830	85	83	168	58
Mon Apr 20 05:57:10 2015	1429523830	82	87	169	59
Mon Apr 20 05:57:09 2015	1429523829	86	85	170	56
Mon Apr 20 05:57:09 2015	1429523829	86	86	172	64
Mon Apr 20 05:57:10 2015	1429523830	86	86	172	60
Mon Apr 20 05:57:10 2015	1429523830	91	83	174	59
Mon Apr 20 05:57:10 2015	1429523830	86	91	178	66
Mon Apr 20 05:57:11 2015	1429523831	92	86	178	62
Mon Apr 20 05:57:10 2015	1429523830	108	81	189	57
Mon Apr 20 05:57:09 2015	1429523829	108	82	190	57
