starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 06:31:46 2015	1428575506	27	233	260	228
Thu Apr 09 06:31:39 2015	1428575499	29	247	276	245
Thu Apr 09 06:31:44 2015	1428575504	30	255	285	253
Thu Apr 09 06:31:39 2015	1428575499	37	281	318	278
Thu Apr 09 06:31:38 2015	1428575498	59	260	319	259
Thu Apr 09 06:31:43 2015	1428575503	31	305	336	301
Thu Apr 09 06:31:39 2015	1428575499	28	314	342	313
Thu Apr 09 06:31:45 2015	1428575505	38	312	350	310
Thu Apr 09 06:31:48 2015	1428575508	30	324	354	321
Thu Apr 09 06:31:44 2015	1428575504	27	327	355	326
Thu Apr 09 06:31:42 2015	1428575502	31	324	355	322
Thu Apr 09 06:31:44 2015	1428575504	31	345	375	342
Thu Apr 09 06:31:41 2015	1428575501	32	356	389	355
Thu Apr 09 06:31:49 2015	1428575509	35	356	390	354
Thu Apr 09 06:31:46 2015	1428575506	30	365	395	361
Thu Apr 09 06:31:48 2015	1428575508	31	365	396	360
Thu Apr 09 06:31:43 2015	1428575503	27	377	405	375
Thu Apr 09 06:31:38 2015	1428575498	28	378	406	374
Thu Apr 09 06:31:40 2015	1428575500	29	386	415	382
Thu Apr 09 06:31:45 2015	1428575505	30	389	419	385
Thu Apr 09 06:31:40 2015	1428575500	33	392	425	390
Thu Apr 09 06:31:41 2015	1428575501	26	419	445	409
Thu Apr 09 06:31:47 2015	1428575507	33	417	450	416
Thu Apr 09 06:31:42 2015	1428575502	28	436	464	432
Thu Apr 09 06:31:38 2015	1428575498	26	448	474	444
Thu Apr 09 06:31:42 2015	1428575502	29	472	500	470
Thu Apr 09 06:31:48 2015	1428575508	26	488	514	487
Thu Apr 09 06:31:37 2015	1428575497	29	491	520	486
Thu Apr 09 06:31:45 2015	1428575505	31	494	525	490
Thu Apr 09 06:31:47 2015	1428575507	61	529	590	525
