starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 06:31:28 2015	1428575488	34	261	295	259
Thu Apr 09 06:31:26 2015	1428575486	29	281	310	276
Thu Apr 09 06:31:25 2015	1428575485	26	316	341	314
Thu Apr 09 06:31:27 2015	1428575487	29	340	369	336
Thu Apr 09 06:31:27 2015	1428575487	28	347	375	345
Thu Apr 09 06:31:26 2015	1428575486	29	406	436	402
Thu Apr 09 06:31:24 2015	1428575484	30	433	463	411
Thu Apr 09 06:31:28 2015	1428575488	29	510	539	507
Thu Apr 09 06:31:26 2015	1428575486	27	518	544	517
Thu Apr 09 06:31:25 2015	1428575485	29	522	550	521
