starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 06:32:05 2015	1428575525	34	251	285	246
Thu Apr 09 06:31:53 2015	1428575513	34	251	285	246
Thu Apr 09 06:32:02 2015	1428575522	35	254	289	250
Thu Apr 09 06:32:04 2015	1428575524	40	261	301	259
Thu Apr 09 06:31:55 2015	1428575515	62	246	308	244
Thu Apr 09 06:31:53 2015	1428575513	32	281	314	277
Thu Apr 09 06:31:57 2015	1428575517	36	279	315	277
Thu Apr 09 06:31:53 2015	1428575513	39	285	324	284
Thu Apr 09 06:31:57 2015	1428575517	37	301	338	300
Thu Apr 09 06:31:59 2015	1428575519	37	303	340	300
Thu Apr 09 06:31:55 2015	1428575515	37	306	343	300
Thu Apr 09 06:32:04 2015	1428575524	36	311	346	305
Thu Apr 09 06:31:52 2015	1428575512	40	317	357	312
Thu Apr 09 06:31:59 2015	1428575519	34	351	385	347
Thu Apr 09 06:32:01 2015	1428575521	33	360	393	354
Thu Apr 09 06:32:00 2015	1428575520	56	354	410	350
Thu Apr 09 06:32:02 2015	1428575522	35	375	410	371
Thu Apr 09 06:31:57 2015	1428575517	42	374	416	370
Thu Apr 09 06:31:55 2015	1428575515	34	399	434	394
Thu Apr 09 06:31:52 2015	1428575512	38	405	443	400
Thu Apr 09 06:32:01 2015	1428575521	35	426	461	426
Thu Apr 09 06:32:04 2015	1428575524	36	427	463	426
Thu Apr 09 06:32:03 2015	1428575523	36	448	484	443
Thu Apr 09 06:31:56 2015	1428575516	39	451	490	449
Thu Apr 09 06:31:54 2015	1428575514	70	421	491	418
Thu Apr 09 06:31:58 2015	1428575518	38	457	495	455
Thu Apr 09 06:32:01 2015	1428575521	36	469	505	468
Thu Apr 09 06:31:50 2015	1428575510	35	476	511	474
Thu Apr 09 06:31:54 2015	1428575514	36	478	514	477
Thu Apr 09 06:31:49 2015	1428575509	37	492	529	488
Thu Apr 09 06:32:03 2015	1428575523	36	498	534	497
Thu Apr 09 06:31:50 2015	1428575510	41	499	540	494
Thu Apr 09 06:31:58 2015	1428575518	42	498	541	497
Thu Apr 09 06:31:51 2015	1428575511	38	507	545	504
Thu Apr 09 06:32:00 2015	1428575520	36	509	545	506
Thu Apr 09 06:31:56 2015	1428575516	34	515	549	514
Thu Apr 09 06:32:06 2015	1428575526	36	514	550	512
Thu Apr 09 06:32:05 2015	1428575525	36	519	555	516
Thu Apr 09 06:32:06 2015	1428575526	40	550	589	545
Thu Apr 09 06:31:51 2015	1428575511	40	550	590	547
