starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 05:52:02 2015	1428573122	36	244	280	243
Thu Apr 09 05:52:05 2015	1428573125	35	254	289	252
Thu Apr 09 05:52:10 2015	1428573130	36	264	300	262
Thu Apr 09 05:52:03 2015	1428573123	36	270	306	259
Thu Apr 09 05:52:03 2015	1428573123	33	279	313	276
Thu Apr 09 05:52:18 2015	1428573138	36	289	324	284
Thu Apr 09 05:52:05 2015	1428573125	40	286	325	284
Thu Apr 09 05:52:06 2015	1428573126	37	293	330	290
Thu Apr 09 05:52:07 2015	1428573127	47	289	336	286
Thu Apr 09 05:52:12 2015	1428573132	39	315	354	311
Thu Apr 09 05:52:00 2015	1428573120	40	315	355	311
Thu Apr 09 05:52:16 2015	1428573136	51	304	355	299
Thu Apr 09 05:52:20 2015	1428573140	36	319	356	314
Thu Apr 09 05:52:02 2015	1428573122	42	317	359	316
Thu Apr 09 05:52:04 2015	1428573124	36	323	360	319
Thu Apr 09 05:52:14 2015	1428573134	38	327	366	327
Thu Apr 09 05:52:13 2015	1428573133	37	332	369	328
Thu Apr 09 05:52:07 2015	1428573127	35	349	384	345
Thu Apr 09 05:52:05 2015	1428573125	41	362	404	360
Thu Apr 09 05:52:17 2015	1428573137	41	363	404	359
Thu Apr 09 05:52:04 2015	1428573124	38	367	405	362
Thu Apr 09 05:52:20 2015	1428573140	37	372	408	370
Thu Apr 09 05:52:11 2015	1428573131	33	384	417	381
Thu Apr 09 05:52:01 2015	1428573121	41	379	420	377
Thu Apr 09 05:52:10 2015	1428573130	37	391	429	386
Thu Apr 09 05:52:13 2015	1428573133	38	392	430	390
Thu Apr 09 05:52:16 2015	1428573136	34	400	435	397
Thu Apr 09 05:52:08 2015	1428573128	35	401	436	400
Thu Apr 09 05:52:15 2015	1428573135	38	402	440	399
Thu Apr 09 05:52:19 2015	1428573139	40	407	448	407
Thu Apr 09 05:52:08 2015	1428573128	33	416	449	411
Thu Apr 09 05:52:03 2015	1428573123	40	436	476	432
Thu Apr 09 05:52:09 2015	1428573129	52	427	479	422
Thu Apr 09 05:52:02 2015	1428573122	38	447	485	445
Thu Apr 09 05:52:11 2015	1428573131	40	448	488	447
Thu Apr 09 05:52:20 2015	1428573140	39	463	502	461
Thu Apr 09 05:52:15 2015	1428573135	35	470	505	466
Thu Apr 09 05:52:18 2015	1428573138	36	474	510	472
Thu Apr 09 05:52:21 2015	1428573141	44	472	515	467
Thu Apr 09 05:52:01 2015	1428573121	38	482	520	477
Thu Apr 09 05:52:07 2015	1428573127	36	499	536	494
Thu Apr 09 05:52:15 2015	1428573135	34	506	540	504
Thu Apr 09 05:52:14 2015	1428573134	37	512	549	492
Thu Apr 09 05:52:06 2015	1428573126	38	512	550	508
Thu Apr 09 05:52:19 2015	1428573139	39	516	555	515
Thu Apr 09 05:52:09 2015	1428573129	37	523	560	498
Thu Apr 09 05:52:12 2015	1428573132	40	521	561	520
Thu Apr 09 05:52:00 2015	1428573120	39	526	565	525
Thu Apr 09 05:52:10 2015	1428573130	36	534	570	530
Thu Apr 09 05:52:17 2015	1428573137	38	533	570	532
