starttime	seconds	ctime	dtime	ttime	wait
Thu Apr 09 00:39:42 2015	1428554382	73	251	324	249
Thu Apr 09 00:39:41 2015	1428554381	69	324	393	322
Thu Apr 09 00:39:39 2015	1428554379	65	345	410	340
Thu Apr 09 00:39:44 2015	1428554384	74	394	468	390
Thu Apr 09 00:39:41 2015	1428554381	70	465	534	462
Thu Apr 09 00:39:43 2015	1428554383	70	471	541	465
Thu Apr 09 00:39:40 2015	1428554380	64	510	574	507
Thu Apr 09 00:39:43 2015	1428554383	68	515	583	512
Thu Apr 09 00:39:40 2015	1428554380	72	512	584	505
Thu Apr 09 00:39:42 2015	1428554382	74	526	600	523
